county,facility_name,reporting_month,mental_health_prevalence,mental_health_burden_daly,patients_screened,patients_treated,treatment_gap,reporting_year,reporting_quarter,treatment_rate,unmet_need
Baringo,Baringo Health Centre B,2022-12-01,0.1299,2127.1,96,61,0.3646,2022,Q4,0.6354,35
Baringo,Baringo Health Centre B,2023-01-01,0.1299,2127.1,100,32,0.68,2023,Q1,0.32,68
Baringo,Baringo Health Centre B,2023-02-01,0.1299,2127.1,83,51,0.3855,2023,Q1,0.6145,32
Baringo,Baringo Health Centre B,2023-03-01,0.1299,2127.1,98,42,0.5714,2023,Q1,0.4286,56
Baringo,Baringo Health Centre B,2023-04-01,0.1299,2127.1,96,56,0.4167,2023,Q2,0.5833,40
Baringo,Baringo Health Centre B,2023-05-01,0.1299,2127.1,116,80,0.3103,2023,Q2,0.6897,36
Baringo,Baringo Health Centre B,2023-06-01,0.1299,2127.1,81,56,0.3086,2023,Q2,0.6914,25
Baringo,Baringo Health Centre B,2023-07-01,0.1299,2127.1,87,29,0.6667,2023,Q3,0.3333,58
Baringo,Baringo Health Centre B,2023-08-01,0.1299,2127.1,93,59,0.3656,2023,Q3,0.6344,34
Baringo,Baringo Health Centre B,2023-09-01,0.1299,2127.1,69,42,0.3913,2023,Q3,0.6087,27
Baringo,Baringo Health Centre B,2023-10-01,0.1299,2127.1,87,42,0.5172,2023,Q4,0.4828,45
Baringo,Baringo Health Centre B,2023-11-01,0.1299,2127.1,81,51,0.3704,2023,Q4,0.6296,30
Baringo,Baringo Health Centre B,2023-12-01,0.1299,2127.1,102,62,0.3922,2023,Q4,0.6078,40
Baringo,Baringo Community Dispensary,2022-01-01,0.1299,2127.1,77,36,0.5325,2022,Q1,0.4675,41
Baringo,Baringo Community Dispensary,2022-02-01,0.1299,2127.1,69,36,0.4783,2022,Q1,0.5217,33
Baringo,Baringo Community Dispensary,2022-03-01,0.1299,2127.1,65,45,0.3077,2022,Q1,0.6923,20
Baringo,Baringo Community Dispensary,2022-04-01,0.1299,2127.1,62,23,0.629,2022,Q2,0.371,39
Baringo,Baringo Community Dispensary,2022-05-01,0.1299,2127.1,64,35,0.4531,2022,Q2,0.5469,29
Baringo,Baringo Community Dispensary,2022-06-01,0.1299,2127.1,69,48,0.3043,2022,Q2,0.6957,21
Baringo,Baringo Community Dispensary,2022-07-01,0.1299,2127.1,59,26,0.5593,2022,Q3,0.4407,33
Baringo,Baringo Community Dispensary,2022-08-01,0.1299,2127.1,45,30,0.3333,2022,Q3,0.6667,15
Baringo,Baringo Community Dispensary,2022-09-01,0.1299,2127.1,50,35,0.3,2022,Q3,0.7,15
Baringo,Baringo Community Dispensary,2022-10-01,0.1299,2127.1,58,31,0.4655,2022,Q4,0.5345,27
Baringo,Baringo Community Dispensary,2022-11-01,0.1299,2127.1,69,35,0.4928,2022,Q4,0.5072,34
Baringo,Baringo Community Dispensary,2022-12-01,0.1299,2127.1,74,28,0.6216,2022,Q4,0.3784,46
Baringo,Baringo Community Dispensary,2023-01-01,0.1299,2127.1,74,36,0.5135,2023,Q1,0.4865,38
Baringo,Baringo Community Dispensary,2023-02-01,0.1299,2127.1,65,21,0.6769,2023,Q1,0.3231,44
Baringo,Baringo Community Dispensary,2023-03-01,0.1299,2127.1,75,40,0.4667,2023,Q1,0.5333,35
Baringo,Baringo Community Dispensary,2023-04-01,0.1299,2127.1,71,23,0.6761,2023,Q2,0.3239,48
Baringo,Baringo Community Dispensary,2023-05-01,0.1299,2127.1,60,39,0.35,2023,Q2,0.65,21
Baringo,Baringo Community Dispensary,2023-06-01,0.1299,2127.1,85,54,0.3647,2023,Q2,0.6353,31
Baringo,Baringo Community Dispensary,2023-07-01,0.1299,2127.1,65,44,0.3231,2023,Q3,0.6769,21
Baringo,Baringo Community Dispensary,2023-08-01,0.1299,2127.1,58,26,0.5517,2023,Q3,0.4483,32
Baringo,Baringo Community Dispensary,2023-09-01,0.1299,2127.1,56,17,0.6964,2023,Q3,0.3036,39
Baringo,Baringo Community Dispensary,2023-10-01,0.1299,2127.1,43,17,0.6047,2023,Q4,0.3953,26
Baringo,Baringo Community Dispensary,2023-11-01,0.1299,2127.1,79,56,0.2911,2023,Q4,0.7089,23
Baringo,Baringo Community Dispensary,2023-12-01,0.1299,2127.1,76,46,0.3947,2023,Q4,0.6053,30
Laikipia,Laikipia County Referral Hospital,2022-01-01,0.0997,3847.3,61,17,0.7213,2022,Q1,0.2787,44
Laikipia,Laikipia County Referral Hospital,2022-02-01,0.0997,3847.3,64,42,0.3438,2022,Q1,0.6562,22
Laikipia,Laikipia County Referral Hospital,2022-03-01,0.0997,3847.3,48,17,0.6458,2022,Q1,0.3542,31
Laikipia,Laikipia County Referral Hospital,2022-04-01,0.0997,3847.3,54,26,0.5185,2022,Q2,0.4815,28
Laikipia,Laikipia County Referral Hospital,2022-05-01,0.0997,3847.3,57,17,0.7018,2022,Q2,0.2982,40
Laikipia,Laikipia County Referral Hospital,2022-06-01,0.0997,3847.3,55,35,0.3636,2022,Q2,0.6364,20
Laikipia,Laikipia County Referral Hospital,2022-07-01,0.0997,3847.3,48,14,0.7083,2022,Q3,0.2917,34
Laikipia,Laikipia County Referral Hospital,2022-08-01,0.0997,3847.3,41,16,0.6098,2022,Q3,0.3902,25
Laikipia,Laikipia County Referral Hospital,2022-09-01,0.0997,3847.3,50,24,0.52,2022,Q3,0.48,26
Laikipia,Laikipia County Referral Hospital,2022-10-01,0.0997,3847.3,44,26,0.4091,2022,Q4,0.5909,18
Laikipia,Laikipia County Referral Hospital,2022-11-01,0.0997,3847.3,50,30,0.4,2022,Q4,0.6,20
Laikipia,Laikipia County Referral Hospital,2022-12-01,0.0997,3847.3,49,19,0.6122,2022,Q4,0.3878,30
Laikipia,Laikipia County Referral Hospital,2023-01-01,0.0997,3847.3,41,23,0.439,2023,Q1,0.561,18
Laikipia,Laikipia County Referral Hospital,2023-02-01,0.0997,3847.3,57,44,0.2281,2023,Q1,0.7719,13
Laikipia,Laikipia County Referral Hospital,2023-03-01,0.0997,3847.3,57,26,0.5439,2023,Q1,0.4561,31
Laikipia,Laikipia County Referral Hospital,2023-04-01,0.0997,3847.3,59,29,0.5085,2023,Q2,0.4915,30
Laikipia,Laikipia County Referral Hospital,2023-05-01,0.0997,3847.3,64,45,0.2969,2023,Q2,0.7031,19
Laikipia,Laikipia County Referral Hospital,2023-06-01,0.0997,3847.3,43,15,0.6512,2023,Q2,0.3488,28
Laikipia,Laikipia County Referral Hospital,2023-07-01,0.0997,3847.3,42,28,0.3333,2023,Q3,0.6667,14
Laikipia,Laikipia County Referral Hospital,2023-08-01,0.0997,3847.3,43,19,0.5581,2023,Q3,0.4419,24
Laikipia,Laikipia County Referral Hospital,2023-09-01,0.0997,3847.3,32,17,0.4688,2023,Q3,0.5312,15
Laikipia,Laikipia County Referral Hospital,2023-10-01,0.0997,3847.3,50,35,0.3,2023,Q4,0.7,15
Laikipia,Laikipia County Referral Hospital,2023-11-01,0.0997,3847.3,35,24,0.3143,2023,Q4,0.6857,11
Laikipia,Laikipia County Referral Hospital,2023-12-01,0.0997,3847.3,45,23,0.4889,2023,Q4,0.5111,22
Laikipia,Laikipia Sub-County Hospital,2022-01-01,0.0997,3847.3,56,26,0.5357,2022,Q1,0.4643,30
Laikipia,Laikipia Sub-County Hospital,2022-02-01,0.0997,3847.3,78,25,0.6795,2022,Q1,0.3205,53
Laikipia,Laikipia Sub-County Hospital,2022-03-01,0.0997,3847.3,79,52,0.3418,2022,Q1,0.6582,27
Laikipia,Laikipia Sub-County Hospital,2022-04-01,0.0997,3847.3,67,44,0.3433,2022,Q2,0.6567,23
Laikipia,Laikipia Sub-County Hospital,2022-05-01,0.0997,3847.3,73,43,0.411,2022,Q2,0.589,30
Laikipia,Laikipia Sub-County Hospital,2022-06-01,0.0997,3847.3,66,23,0.6515,2022,Q2,0.3485,43
Laikipia,Laikipia Sub-County Hospital,2022-07-01,0.0997,3847.3,73,42,0.4247,2022,Q3,0.5753,31
Laikipia,Laikipia Sub-County Hospital,2022-08-01,0.0997,3847.3,46,21,0.5435,2022,Q3,0.4565,25
Laikipia,Laikipia Sub-County Hospital,2022-09-01,0.0997,3847.3,49,14,0.7143,2022,Q3,0.2857,35
Laikipia,Laikipia Sub-County Hospital,2022-10-01,0.0997,3847.3,53,33,0.3774,2022,Q4,0.6226,20
Laikipia,Laikipia Sub-County Hospital,2022-11-01,0.0997,3847.3,47,18,0.617,2022,Q4,0.383,29
Laikipia,Laikipia Sub-County Hospital,2022-12-01,0.0997,3847.3,78,27,0.6538,2022,Q4,0.3462,51
Laikipia,Laikipia Sub-County Hospital,2023-01-01,0.0997,3847.3,62,21,0.6613,2023,Q1,0.3387,41
Laikipia,Laikipia Sub-County Hospital,2023-02-01,0.0997,3847.3,72,25,0.6528,2023,Q1,0.3472,47
Laikipia,Laikipia Sub-County Hospital,2023-03-01,0.0997,3847.3,54,28,0.4815,2023,Q1,0.5185,26
Laikipia,Laikipia Sub-County Hospital,2023-04-01,0.0997,3847.3,52,25,0.5192,2023,Q2,0.4808,27
Laikipia,Laikipia Sub-County Hospital,2023-05-01,0.0997,3847.3,62,38,0.3871,2023,Q2,0.6129,24
Laikipia,Laikipia Sub-County Hospital,2023-06-01,0.0997,3847.3,64,30,0.5312,2023,Q2,0.4688,34
Laikipia,Laikipia Sub-County Hospital,2023-07-01,0.0997,3847.3,69,46,0.3333,2023,Q3,0.6667,23
Laikipia,Laikipia Sub-County Hospital,2023-08-01,0.0997,3847.3,54,30,0.4444,2023,Q3,0.5556,24
Laikipia,Laikipia Sub-County Hospital,2023-09-01,0.0997,3847.3,45,14,0.6889,2023,Q3,0.3111,31
Laikipia,Laikipia Sub-County Hospital,2023-10-01,0.0997,3847.3,49,30,0.3878,2023,Q4,0.6122,19
Laikipia,Laikipia Sub-County Hospital,2023-11-01,0.0997,3847.3,66,36,0.4545,2023,Q4,0.5455,30
Laikipia,Laikipia Sub-County Hospital,2023-12-01,0.0997,3847.3,62,33,0.4677,2023,Q4,0.5323,29
Laikipia,Laikipia Health Centre A,2022-01-01,0.0997,3847.3,60,19,0.6833,2022,Q1,0.3167,41
Laikipia,Laikipia Health Centre A,2022-02-01,0.0997,3847.3,57,19,0.6667,2022,Q1,0.3333,38
Laikipia,Laikipia Health Centre A,2022-03-01,0.0997,3847.3,60,44,0.2667,2022,Q1,0.7333,16
Laikipia,Laikipia Health Centre A,2022-04-01,0.0997,3847.3,58,38,0.3448,2022,Q2,0.6552,20
Laikipia,Laikipia Health Centre A,2022-05-01,0.0997,3847.3,60,41,0.3167,2022,Q2,0.6833,19
Laikipia,Laikipia Health Centre A,2022-06-01,0.0997,3847.3,42,19,0.5476,2022,Q2,0.4524,23
Laikipia,Laikipia Health Centre A,2022-07-01,0.0997,3847.3,55,32,0.4182,2022,Q3,0.5818,23
Laikipia,Laikipia Health Centre A,2022-08-01,0.0997,3847.3,42,18,0.5714,2022,Q3,0.4286,24
Laikipia,Laikipia Health Centre A,2022-09-01,0.0997,3847.3,55,29,0.4727,2022,Q3,0.5273,26
Laikipia,Laikipia Health Centre A,2022-10-01,0.0997,3847.3,47,18,0.617,2022,Q4,0.383,29
Laikipia,Laikipia Health Centre A,2022-11-01,0.0997,3847.3,51,37,0.2745,2022,Q4,0.7255,14
Laikipia,Laikipia Health Centre A,2022-12-01,0.0997,3847.3,50,13,0.74,2022,Q4,0.26,37
Laikipia,Laikipia Health Centre A,2023-01-01,0.0997,3847.3,58,24,0.5862,2023,Q1,0.4138,34
Laikipia,Laikipia Health Centre A,2023-02-01,0.0997,3847.3,57,30,0.4737,2023,Q1,0.5263,27
Laikipia,Laikipia Health Centre A,2023-03-01,0.0997,3847.3,57,39,0.3158,2023,Q1,0.6842,18
Laikipia,Laikipia Health Centre A,2023-04-01,0.0997,3847.3,64,28,0.5625,2023,Q2,0.4375,36
Laikipia,Laikipia Health Centre A,2023-05-01,0.0997,3847.3,53,35,0.3396,2023,Q2,0.6604,18
Laikipia,Laikipia Health Centre A,2023-06-01,0.0997,3847.3,62,46,0.2581,2023,Q2,0.7419,16
Laikipia,Laikipia Health Centre A,2023-07-01,0.0997,3847.3,57,31,0.4561,2023,Q3,0.5439,26
Laikipia,Laikipia Health Centre A,2023-08-01,0.0997,3847.3,28,18,0.3571,2023,Q3,0.6429,10
Laikipia,Laikipia Health Centre A,2023-09-01,0.0997,3847.3,49,34,0.3061,2023,Q3,0.6939,15
Laikipia,Laikipia Health Centre A,2023-10-01,0.0997,3847.3,53,36,0.3208,2023,Q4,0.6792,17
Laikipia,Laikipia Health Centre A,2023-11-01,0.0997,3847.3,51,30,0.4118,2023,Q4,0.5882,21
Laikipia,Laikipia Health Centre A,2023-12-01,0.0997,3847.3,57,34,0.4035,2023,Q4,0.5965,23
Laikipia,Laikipia Health Centre B,2022-01-01,0.0997,3847.3,67,38,0.4328,2022,Q1,0.5672,29
Laikipia,Laikipia Health Centre B,2022-02-01,0.0997,3847.3,74,23,0.6892,2022,Q1,0.3108,51
Laikipia,Laikipia Health Centre B,2022-03-01,0.0997,3847.3,68,32,0.5294,2022,Q1,0.4706,36
Laikipia,Laikipia Health Centre B,2022-04-01,0.0997,3847.3,51,17,0.6667,2022,Q2,0.3333,34
Laikipia,Laikipia Health Centre B,2022-05-01,0.0997,3847.3,59,26,0.5593,2022,Q2,0.4407,33
Laikipia,Laikipia Health Centre B,2022-06-01,0.0997,3847.3,61,34,0.4426,2022,Q2,0.5574,27
Laikipia,Laikipia Health Centre B,2022-07-01,0.0997,3847.3,57,33,0.4211,2022,Q3,0.5789,24
Laikipia,Laikipia Health Centre B,2022-08-01,0.0997,3847.3,45,19,0.5778,2022,Q3,0.4222,26
Laikipia,Laikipia Health Centre B,2022-09-01,0.0997,3847.3,59,21,0.6441,2022,Q3,0.3559,38
Laikipia,Laikipia Health Centre B,2022-10-01,0.0997,3847.3,55,36,0.3455,2022,Q4,0.6545,19
Laikipia,Laikipia Health Centre B,2022-11-01,0.0997,3847.3,54,22,0.5926,2022,Q4,0.4074,32
Laikipia,Laikipia Health Centre B,2022-12-01,0.0997,3847.3,54,36,0.3333,2022,Q4,0.6667,18
Laikipia,Laikipia Health Centre B,2023-01-01,0.0997,3847.3,61,31,0.4918,2023,Q1,0.5082,30
Laikipia,Laikipia Health Centre B,2023-02-01,0.0997,3847.3,50,32,0.36,2023,Q1,0.64,18
Laikipia,Laikipia Health Centre B,2023-03-01,0.0997,3847.3,57,18,0.6842,2023,Q1,0.3158,39
Laikipia,Laikipia Health Centre B,2023-04-01,0.0997,3847.3,75,20,0.7333,2023,Q2,0.2667,55
Laikipia,Laikipia Health Centre B,2023-05-01,0.0997,3847.3,75,47,0.3733,2023,Q2,0.6267,28
Laikipia,Laikipia Health Centre B,2023-06-01,0.0997,3847.3,47,15,0.6809,2023,Q2,0.3191,32
Laikipia,Laikipia Health Centre B,2023-07-01,0.0997,3847.3,62,33,0.4677,2023,Q3,0.5323,29
Laikipia,Laikipia Health Centre B,2023-08-01,0.0997,3847.3,55,27,0.5091,2023,Q3,0.4909,28
Laikipia,Laikipia Health Centre B,2023-09-01,0.0997,3847.3,50,37,0.26,2023,Q3,0.74,13
Laikipia,Laikipia Health Centre B,2023-10-01,0.0997,3847.3,50,29,0.42,2023,Q4,0.58,21
Laikipia,Laikipia Health Centre B,2023-11-01,0.0997,3847.3,60,36,0.4,2023,Q4,0.6,24
Laikipia,Laikipia Health Centre B,2023-12-01,0.0997,3847.3,60,34,0.4333,2023,Q4,0.5667,26
Laikipia,Laikipia Community Dispensary,2022-01-01,0.0997,3847.3,59,38,0.3559,2022,Q1,0.6441,21
Laikipia,Laikipia Community Dispensary,2022-02-01,0.0997,3847.3,75,48,0.36,2022,Q1,0.64,27
Laikipia,Laikipia Community Dispensary,2022-03-01,0.0997,3847.3,67,20,0.7015,2022,Q1,0.2985,47
Laikipia,Laikipia Community Dispensary,2022-04-01,0.0997,3847.3,62,33,0.4677,2022,Q2,0.5323,29
Laikipia,Laikipia Community Dispensary,2022-05-01,0.0997,3847.3,53,17,0.6792,2022,Q2,0.3208,36
Laikipia,Laikipia Community Dispensary,2022-06-01,0.0997,3847.3,59,19,0.678,2022,Q2,0.322,40
Laikipia,Laikipia Community Dispensary,2022-07-01,0.0997,3847.3,60,42,0.3,2022,Q3,0.7,18
Laikipia,Laikipia Community Dispensary,2022-08-01,0.0997,3847.3,60,34,0.4333,2022,Q3,0.5667,26
Laikipia,Laikipia Community Dispensary,2022-09-01,0.0997,3847.3,61,32,0.4754,2022,Q3,0.5246,29
Laikipia,Laikipia Community Dispensary,2022-10-01,0.0997,3847.3,56,39,0.3036,2022,Q4,0.6964,17
Laikipia,Laikipia Community Dispensary,2022-11-01,0.0997,3847.3,52,19,0.6346,2022,Q4,0.3654,33
Laikipia,Laikipia Community Dispensary,2022-12-01,0.0997,3847.3,76,39,0.4868,2022,Q4,0.5132,37
Laikipia,Laikipia Community Dispensary,2023-01-01,0.0997,3847.3,62,41,0.3387,2023,Q1,0.6613,21
Laikipia,Laikipia Community Dispensary,2023-02-01,0.0997,3847.3,76,33,0.5658,2023,Q1,0.4342,43
Laikipia,Laikipia Community Dispensary,2023-03-01,0.0997,3847.3,65,37,0.4308,2023,Q1,0.5692,28
Laikipia,Laikipia Community Dispensary,2023-04-01,0.0997,3847.3,59,39,0.339,2023,Q2,0.661,20
Laikipia,Laikipia Community Dispensary,2023-05-01,0.0997,3847.3,70,43,0.3857,2023,Q2,0.6143,27
Laikipia,Laikipia Community Dispensary,2023-06-01,0.0997,3847.3,64,25,0.6094,2023,Q2,0.3906,39
Laikipia,Laikipia Community Dispensary,2023-07-01,0.0997,3847.3,50,19,0.62,2023,Q3,0.38,31
Laikipia,Laikipia Community Dispensary,2023-08-01,0.0997,3847.3,60,26,0.5667,2023,Q3,0.4333,34
Laikipia,Laikipia Community Dispensary,2023-09-01,0.0997,3847.3,65,43,0.3385,2023,Q3,0.6615,22
Laikipia,Laikipia Community Dispensary,2023-10-01,0.0997,3847.3,41,22,0.4634,2023,Q4,0.5366,19
Laikipia,Laikipia Community Dispensary,2023-11-01,0.0997,3847.3,72,54,0.25,2023,Q4,0.75,18
Laikipia,Laikipia Community Dispensary,2023-12-01,0.0997,3847.3,64,39,0.3906,2023,Q4,0.6094,25
Narok,Narok County Referral Hospital,2022-01-01,0.2182,3748.4,54,37,0.3148,2022,Q1,0.6852,17
Narok,Narok County Referral Hospital,2022-02-01,0.2182,3748.4,55,36,0.3455,2022,Q1,0.6545,19
Narok,Narok County Referral Hospital,2022-03-01,0.2182,3748.4,73,27,0.6301,2022,Q1,0.3699,46
Narok,Narok County Referral Hospital,2022-04-01,0.2182,3748.4,53,36,0.3208,2022,Q2,0.6792,17
Narok,Narok County Referral Hospital,2022-05-01,0.2182,3748.4,48,24,0.5,2022,Q2,0.5,24
Narok,Narok County Referral Hospital,2022-06-01,0.2182,3748.4,39,27,0.3077,2022,Q2,0.6923,12
Narok,Narok County Referral Hospital,2022-07-01,0.2182,3748.4,59,17,0.7119,2022,Q3,0.2881,42
Narok,Narok County Referral Hospital,2022-08-01,0.2182,3748.4,37,19,0.4865,2022,Q3,0.5135,18
Narok,Narok County Referral Hospital,2022-09-01,0.2182,3748.4,45,25,0.4444,2022,Q3,0.5556,20
Narok,Narok County Referral Hospital,2022-10-01,0.2182,3748.4,55,25,0.5455,2022,Q4,0.4545,30
Narok,Narok County Referral Hospital,2022-11-01,0.2182,3748.4,51,16,0.6863,2022,Q4,0.3137,35
Narok,Narok County Referral Hospital,2022-12-01,0.2182,3748.4,48,32,0.3333,2022,Q4,0.6667,16
Narok,Narok County Referral Hospital,2023-01-01,0.2182,3748.4,57,34,0.4035,2023,Q1,0.5965,23
Narok,Narok County Referral Hospital,2023-02-01,0.2182,3748.4,52,18,0.6538,2023,Q1,0.3462,34
Narok,Narok County Referral Hospital,2023-03-01,0.2182,3748.4,65,41,0.3692,2023,Q1,0.6308,24
Narok,Narok County Referral Hospital,2023-04-01,0.2182,3748.4,56,32,0.4286,2023,Q2,0.5714,24
Narok,Narok County Referral Hospital,2023-05-01,0.2182,3748.4,61,36,0.4098,2023,Q2,0.5902,25
Narok,Narok County Referral Hospital,2023-06-01,0.2182,3748.4,43,21,0.5116,2023,Q2,0.4884,22
Narok,Narok County Referral Hospital,2023-07-01,0.2182,3748.4,53,33,0.3774,2023,Q3,0.6226,20
Narok,Narok County Referral Hospital,2023-08-01,0.2182,3748.4,44,24,0.4545,2023,Q3,0.5455,20
Narok,Narok County Referral Hospital,2023-09-01,0.2182,3748.4,36,12,0.6667,2023,Q3,0.3333,24
Narok,Narok County Referral Hospital,2023-10-01,0.2182,3748.4,34,21,0.3824,2023,Q4,0.6176,13
Narok,Narok County Referral Hospital,2023-11-01,0.2182,3748.4,36,15,0.5833,2023,Q4,0.4167,21
Narok,Narok County Referral Hospital,2023-12-01,0.2182,3748.4,45,28,0.3778,2023,Q4,0.6222,17
Narok,Narok Sub-County Hospital,2022-01-01,0.2182,3748.4,81,35,0.5679,2022,Q1,0.4321,46
Narok,Narok Sub-County Hospital,2022-02-01,0.2182,3748.4,88,60,0.3182,2022,Q1,0.6818,28
Narok,Narok Sub-County Hospital,2022-03-01,0.2182,3748.4,72,47,0.3472,2022,Q1,0.6528,25
Narok,Narok Sub-County Hospital,2022-04-01,0.2182,3748.4,69,26,0.6232,2022,Q2,0.3768,43
Narok,Narok Sub-County Hospital,2022-05-01,0.2182,3748.4,75,58,0.2267,2022,Q2,0.7733,17
Narok,Narok Sub-County Hospital,2022-06-01,0.2182,3748.4,77,58,0.2468,2022,Q2,0.7532,19
Narok,Narok Sub-County Hospital,2022-07-01,0.2182,3748.4,72,49,0.3194,2022,Q3,0.6806,23
Narok,Narok Sub-County Hospital,2022-08-01,0.2182,3748.4,49,33,0.3265,2022,Q3,0.6735,16
Narok,Narok Sub-County Hospital,2022-09-01,0.2182,3748.4,70,40,0.4286,2022,Q3,0.5714,30
Narok,Narok Sub-County Hospital,2022-10-01,0.2182,3748.4,52,15,0.7115,2022,Q4,0.2885,37
Narok,Narok Sub-County Hospital,2022-11-01,0.2182,3748.4,63,31,0.5079,2022,Q4,0.4921,32
Narok,Narok Sub-County Hospital,2022-12-01,0.2182,3748.4,77,37,0.5195,2022,Q4,0.4805,40
Narok,Narok Sub-County Hospital,2023-01-01,0.2182,3748.4,71,33,0.5352,2023,Q1,0.4648,38
Narok,Narok Sub-County Hospital,2023-02-01,0.2182,3748.4,84,30,0.6429,2023,Q1,0.3571,54
Narok,Narok Sub-County Hospital,2023-03-01,0.2182,3748.4,88,42,0.5227,2023,Q1,0.4773,46
Narok,Narok Sub-County Hospital,2023-04-01,0.2182,3748.4,76,29,0.6184,2023,Q2,0.3816,47
Narok,Narok Sub-County Hospital,2023-05-01,0.2182,3748.4,79,26,0.6709,2023,Q2,0.3291,53
Narok,Narok Sub-County Hospital,2023-06-01,0.2182,3748.4,61,28,0.541,2023,Q2,0.459,33
Narok,Narok Sub-County Hospital,2023-07-01,0.2182,3748.4,67,28,0.5821,2023,Q3,0.4179,39
Narok,Narok Sub-County Hospital,2023-08-01,0.2182,3748.4,73,45,0.3836,2023,Q3,0.6164,28
Narok,Narok Sub-County Hospital,2023-09-01,0.2182,3748.4,58,19,0.6724,2023,Q3,0.3276,39
Narok,Narok Sub-County Hospital,2023-10-01,0.2182,3748.4,78,44,0.4359,2023,Q4,0.5641,34
Narok,Narok Sub-County Hospital,2023-11-01,0.2182,3748.4,55,23,0.5818,2023,Q4,0.4182,32
Narok,Narok Sub-County Hospital,2023-12-01,0.2182,3748.4,74,46,0.3784,2023,Q4,0.6216,28
Narok,Narok Health Centre A,2022-01-01,0.2182,3748.4,51,28,0.451,2022,Q1,0.549,23
Narok,Narok Health Centre A,2022-02-01,0.2182,3748.4,66,21,0.6818,2022,Q1,0.3182,45
Narok,Narok Health Centre A,2022-03-01,0.2182,3748.4,51,21,0.5882,2022,Q1,0.4118,30
Narok,Narok Health Centre A,2022-04-01,0.2182,3748.4,46,22,0.5217,2022,Q2,0.4783,24
Narok,Narok Health Centre A,2022-05-01,0.2182,3748.4,46,28,0.3913,2022,Q2,0.6087,18
Narok,Narok Health Centre A,2022-06-01,0.2182,3748.4,63,26,0.5873,2022,Q2,0.4127,37
Narok,Narok Health Centre A,2022-07-01,0.2182,3748.4,26,13,0.5,2022,Q3,0.5,13
Narok,Narok Health Centre A,2022-08-01,0.2182,3748.4,40,15,0.625,2022,Q3,0.375,25
Narok,Narok Health Centre A,2022-09-01,0.2182,3748.4,51,23,0.549,2022,Q3,0.451,28
Narok,Narok Health Centre A,2022-10-01,0.2182,3748.4,45,30,0.3333,2022,Q4,0.6667,15
Narok,Narok Health Centre A,2022-11-01,0.2182,3748.4,60,38,0.3667,2022,Q4,0.6333,22
Narok,Narok Health Centre A,2022-12-01,0.2182,3748.4,50,33,0.34,2022,Q4,0.66,17
Narok,Narok Health Centre A,2023-01-01,0.2182,3748.4,60,29,0.5167,2023,Q1,0.4833,31
Narok,Narok Health Centre A,2023-02-01,0.2182,3748.4,59,37,0.3729,2023,Q1,0.6271,22
Narok,Narok Health Centre A,2023-03-01,0.2182,3748.4,62,39,0.371,2023,Q1,0.629,23
Narok,Narok Health Centre A,2023-04-01,0.2182,3748.4,43,30,0.3023,2023,Q2,0.6977,13
Narok,Narok Health Centre A,2023-05-01,0.2182,3748.4,59,25,0.5763,2023,Q2,0.4237,34
Narok,Narok Health Centre A,2023-06-01,0.2182,3748.4,45,18,0.6,2023,Q2,0.4,27
Narok,Narok Health Centre A,2023-07-01,0.2182,3748.4,42,14,0.6667,2023,Q3,0.3333,28
Narok,Narok Health Centre A,2023-08-01,0.2182,3748.4,39,22,0.4359,2023,Q3,0.5641,17
Narok,Narok Health Centre A,2023-09-01,0.2182,3748.4,51,20,0.6078,2023,Q3,0.3922,31
Narok,Narok Health Centre A,2023-10-01,0.2182,3748.4,49,19,0.6122,2023,Q4,0.3878,30
Narok,Narok Health Centre A,2023-11-01,0.2182,3748.4,39,25,0.359,2023,Q4,0.641,14
Narok,Narok Health Centre A,2023-12-01,0.2182,3748.4,56,18,0.6786,2023,Q4,0.3214,38
Narok,Narok Health Centre B,2022-01-01,0.2182,3748.4,67,42,0.3731,2022,Q1,0.6269,25
Narok,Narok Health Centre B,2022-02-01,0.2182,3748.4,74,47,0.3649,2022,Q1,0.6351,27
Narok,Narok Health Centre B,2022-03-01,0.2182,3748.4,56,21,0.625,2022,Q1,0.375,35
Narok,Narok Health Centre B,2022-04-01,0.2182,3748.4,72,26,0.6389,2022,Q2,0.3611,46
Narok,Narok Health Centre B,2022-05-01,0.2182,3748.4,76,36,0.5263,2022,Q2,0.4737,40
Narok,Narok Health Centre B,2022-06-01,0.2182,3748.4,57,24,0.5789,2022,Q2,0.4211,33
Narok,Narok Health Centre B,2022-07-01,0.2182,3748.4,56,36,0.3571,2022,Q3,0.6429,20
Narok,Narok Health Centre B,2022-08-01,0.2182,3748.4,73,33,0.5479,2022,Q3,0.4521,40
Narok,Narok Health Centre B,2022-09-01,0.2182,3748.4,58,19,0.6724,2022,Q3,0.3276,39
Narok,Narok Health Centre B,2022-10-01,0.2182,3748.4,47,30,0.3617,2022,Q4,0.6383,17
Narok,Narok Health Centre B,2022-11-01,0.2182,3748.4,53,25,0.5283,2022,Q4,0.4717,28
Narok,Narok Health Centre B,2022-12-01,0.2182,3748.4,62,39,0.371,2022,Q4,0.629,23
Narok,Narok Health Centre B,2023-01-01,0.2182,3748.4,58,33,0.431,2023,Q1,0.569,25
Narok,Narok Health Centre B,2023-02-01,0.2182,3748.4,77,39,0.4935,2023,Q1,0.5065,38
